1,1001_IEO_NEU_XX,N,69.1,N,92.22,N,64.78
10,1001_IEO_ANG_HI,D,67,A,65.56,A,63.25
20,1001_TIE_ANG_XX,A,54.8,A,51.4,A,52
21,1001_TIE_FEA_XX,A,36.86,A,58.8,F,52.56
27,1001_IOM_FEA_XX,A,67.2,A,67.8,A,55.5
32,1001_IWW_ANG_XX,D,68.25,A,51.83,A,42
33,1001_IWW_FEA_XX,A,49.75,A,67.17,A:F,70.25:67.75
38,1001_TAI_ANG_XX,D:N,41.33:89.67,A,71.62,D,50.2
46,1001_MTI_DIS_XX,N,63,A,51.6,D,71
56,1001_ITH_ANG_XX,A:D:N,39.00:89.00:83.67,A,80,D,29.8
64,1001_DFA_DIS_XX,D,39,A,55.17,D,41.83
80,1001_WSI_ANG_XX,A,51,A,56.17,A,63.3
91,1002_IEO_ANG_MD,A,58.5,A,51.5,A,52.43
92,1002_IEO_ANG_HI,D,61.8,A,56.25,A,70.14
107,1002_IOM_ANG_XX,A,77.12,A,66,A,69
113,1002_IWW_ANG_XX,A,51.25,A,67.43,A,39.4
137,1002_ITH_ANG_XX,D,46.75,A,52,A,44.6
143,1002_DFA_ANG_XX,A,77.33,A,72.67,A,82.33
155,1002_TSI_ANG_XX,A,54,A,55.71,A,64
161,1002_WSI_ANG_XX,A,62,A,51.67,A,63.62
201,1003_TAI_ANG_XX,F,70,A,60.1,A,62.43
207,1003_MTI_ANG_XX,A,63.4,A,66.25,A,55.6
213,1003_IWL_ANG_XX,A,79.89,A,62.14,A,86.56
225,1003_DFA_ANG_XX,A,74.86,A,60.83,A,71.33
237,1003_TSI_ANG_XX,A,67.25,A,62,A,73.88
243,1003_WSI_ANG_XX,A,88.67,A,67.4,A,69
254,1004_IEO_ANG_MD,A:D,69.2:77.8,A,83.12,A,79.78
255,1004_IEO_ANG_HI,A,85.1,A,86.78,A,90.33
265,1004_TIE_ANG_XX,A,87.9,A,86.2,A,91.8
271,1004_IOM_ANG_XX,A,58.33,A,62.38,A,62.83
283,1004_TAI_ANG_XX,A:D,61.6:60.2,A,54.67,A,69.5
289,1004_MTI_ANG_XX,D,51.33,A,51.33,A,70
295,1004_IWL_ANG_XX,A,69.25,A,53.44,A,74.43
301,1004_ITH_ANG_XX,A,81.56,A,55.43,A,77.17
307,1004_DFA_ANG_XX,A,76.29,A,67.12,A,80.5
308,1004_DFA_FEA_XX,D,68.33,A,72.25,N,77.8
319,1004_TSI_ANG_XX,A,51.17,A,60.75,A,64.25
320,1004_TSI_FEA_XX,N,53.4,A,52.4,F,55.14
325,1004_WSI_ANG_XX,A,64.14,A,65.22,A,77.6
419,1006_IEO_ANG_HI,A,76.71,A,68.11,A,85.43
429,1006_TIE_ANG_XX,A,51.8,A,63,A,68.5
435,1006_IOM_ANG_XX,A,71.56,A,70,A,77.71
453,1006_MTI_ANG_XX,A,66.5,A,63.5,A,71.6
459,1006_IWL_ANG_XX,A,74.62,A,67.56,A,80.27
471,1006_DFA_ANG_XX,A,80.71,A,69.12,A,82.3
483,1006_TSI_ANG_XX,A,66.4,A,64.67,A,53.11
501,1007_IEO_ANG_HI,A:D,64.6:65.8,A,84.22,A,74.88
504,1007_IEO_FEA_HI,F,65.78,A,64,F,66
523,1007_IWW_ANG_XX,D,68.17,A,63.4,A,53.29
553,1007_DFA_ANG_XX,A,37.17,A,70,A,71.62
559,1007_ITS_ANG_XX,D,47.25,A,58.67,D,83.67
565,1007_TSI_ANG_XX,A,53.67,A,60.8,A,79.5
571,1007_WSI_ANG_XX,A,70.67,A,67.5,A,86.45
582,1008_IEO_ANG_MD,D,60,A,56.4,A,68.33
583,1008_IEO_ANG_HI,A,88.7,A,90.78,A,80.44
593,1008_TIE_ANG_XX,A,80.78,A,85.22,A,81.38
599,1008_IOM_ANG_XX,D,65,A,68.5,A,72.71
605,1008_IWW_ANG_XX,A,56.71,A,74.29,A,68.67
611,1008_TAI_ANG_XX,A,78.2,A,79.11,A,82.12
617,1008_MTI_ANG_XX,N,50,A,64,A,59.22
623,1008_IWL_ANG_XX,A,50.43,A,75,A,73.8
629,1008_ITH_ANG_XX,A,74.5,A,68.78,A,48
635,1008_DFA_ANG_XX,A,57.4,A,66.29,A,71.78
636,1008_DFA_FEA_XX,F,71.57,A,61,F,67.11
641,1008_ITS_ANG_XX,A,72.5,A,70.2,A,61.11
647,1008_TSI_ANG_XX,A,83.67,A,71.43,A,67
658,1009_IEO_ANG_MD,A,73.12,A,62.5,A,62.86
659,1009_IEO_ANG_HI,A,84.33,A,84.5,A,70.11
669,1009_TIE_ANG_XX,A,44.5,A,85.4,A,64
675,1009_IOM_ANG_XX,A,53,A,71.12,A,69
681,1009_IWW_ANG_XX,A,69.5,A,76.56,A,66.5
687,1009_TAI_ANG_XX,A,60.6,A,56.38,A,84.71
699,1009_ITH_ANG_XX,F,65.43,A,57.71,A,62.14
705,1009_DFA_ANG_XX,A,50.29,A,54.75,A,71.67
711,1009_ITS_ANG_XX,A,71.2,A,70.2,A,68.86
717,1009_TSI_ANG_XX,A,82.56,A,81.7,A,83.56
723,1009_WSI_ANG_XX,A,80.67,A,75.7,A,85.4
734,1010_IEO_ANG_MD,D,56.4,A,73,A,81
735,1010_IEO_ANG_HI,A,86,A,81.75,A,88.9
738,1010_IEO_FEA_HI,F,71.88,A,78.67,F,52.5
745,1010_TIE_ANG_XX,A,44.8,A,58,A,54.88
757,1010_IWW_ANG_XX,A,66.5,A,68.33,A,68
763,1010_TAI_ANG_XX,A,78.5,A,55,A,72.14
769,1010_MTI_ANG_XX,A:N,47.33:63.00,A,78.86,A,61.33
775,1010_IWL_ANG_XX,A,76.12,A,69.12,A,64.8
782,1010_ITH_FEA_XX,F,61.62,A,53.75,F,63
793,1010_ITS_ANG_XX,A:D:N,59.67:71.33:78.67,A,70.43,A,68.67
794,1010_ITS_FEA_XX,F,77.38,A,65.88,F,65.56
799,1010_TSI_ANG_XX,A,62.83,A,66.2,A,74.33
805,1010_WSI_ANG_XX,A,50.62,A,73,A,85.88
816,1011_IEO_ANG_MD,A,72.33,A,65.67,A,71
817,1011_IEO_ANG_HI,A,76.6,A,77.6,A,82.64
827,1011_TIE_ANG_XX,D,60.6,A,73.67,A,71.67
829,1011_TIE_DIS_XX,A,44,A,52,D,58.88
833,1011_IOM_ANG_XX,A:D,53.50:65.75,A,56.4,A,58
835,1011_IOM_DIS_XX,N,44.25,A,59.75,D,75
845,1011_TAI_ANG_XX,A,60.2,A,68.86,A,70.62
851,1011_MTI_ANG_XX,A,58.83,A,59.71,A,66.14
857,1011_IWL_ANG_XX,A,24.2,A,70.75,A,58.11
869,1011_DFA_ANG_XX,A,67.11,A,69.71,A,76.33
887,1011_WSI_ANG_XX,A,74.86,A,63.12,A,59
899,1012_IEO_ANG_HI,A,85.25,A,69.11,A,77
909,1012_TIE_ANG_XX,A,52.86,A,51.17,A,49.71
921,1012_IWW_ANG_XX,A,41.86,A,67.25,A,53.71
945,1012_ITH_ANG_XX,A,63.29,A,52.8,A,69.67
951,1012_DFA_ANG_XX,A,64.9,A,54,A,56.78
981,1013_IEO_ANG_HI,A,85.5,A,84.17,A,83.3
991,1013_TIE_ANG_XX,A,90.67,A,81.78,A,71.7
997,1013_IOM_ANG_XX,A,77.78,A,71.55,A,78.4
1003,1013_IWW_ANG_XX,A,76.4,A,76,A,75.78
1009,1013_TAI_ANG_XX,A,87,A,72.11,A,91.67
1015,1013_MTI_ANG_XX,A,80.14,A,77.67,A,74.89
1021,1013_IWL_ANG_XX,A,80.27,A,82.9,A,82.5
1027,1013_ITH_ANG_XX,A,83.75,A,79.4,A,87
1033,1013_DFA_ANG_XX,A,81.1,A,76.09,A,90.6
1039,1013_ITS_ANG_XX,A,47.67,A,72.6,A,82
1045,1013_TSI_ANG_XX,A,71.25,A,64.1,A,77.38
1051,1013_WSI_ANG_XX,A,82.44,A,77.36,A,92.89
1063,1014_IEO_ANG_HI,A,86.25,A,70.5,A,81.45
1066,1014_IEO_FEA_HI,F,70.11,A,68.11,F,67.3
1073,1014_TIE_ANG_XX,A,69.29,A,78.67,A,74.64
1085,1014_IWW_ANG_XX,A,68.71,A,61.14,A,70.71
1091,1014_TAI_ANG_XX,A,66,A,57.43,A,62.25
1103,1014_IWL_ANG_XX,A,66.43,A,52,A,77.89
1115,1014_DFA_ANG_XX,A,67.25,A,52.86,A,70.88
1127,1014_TSI_ANG_XX,A,60.71,A,60,A,57
1135,1014_WSI_DIS_XX,N,69,A,67.14,D,58.5
1144,1015_IEO_ANG_MD,A:D,57.0:52.6,A,73.44,A,79.78
1145,1015_IEO_ANG_HI,A,79.89,A,87.88,A,62.33
1148,1015_IEO_FEA_HI,F,70,A,77,F,66
1155,1015_TIE_ANG_XX,A,51,A,66.89,A,72.12
1161,1015_IOM_ANG_XX,A:D,47.00:53.25,A,57.11,A,64.86
1173,1015_TAI_ANG_XX,A,53,A,71.4,A,79.67
1185,1015_IWL_ANG_XX,A,57,A,54.56,A,59.88
1191,1015_ITH_ANG_XX,F:N,62.50:51.25,A,71.5,A,66.75
1197,1015_DFA_ANG_XX,A,43.71,A,68.56,A,48
1198,1015_DFA_FEA_XX,A:F,34.5:46.5,A,63.33,F,58.33
1203,1015_ITS_ANG_XX,A,31.6,A,57,A,56
1209,1015_TSI_ANG_XX,A,64.86,A,74.75,A,70
1210,1015_TSI_FEA_XX,F,49,A,68.75,F,56.8
1215,1015_WSI_ANG_XX,A,48.56,A,56.2,A,68.38
1227,1016_IEO_ANG_HI,A,82.57,A,62,A,84.89
1237,1016_TIE_ANG_XX,A,75.2,A,73.75,A,68.17
1239,1016_TIE_DIS_XX,A:D,61:57,A,73.6,D,83.9
1267,1016_IWL_ANG_XX,A,65.56,A,84,A,80.67
1279,1016_DFA_ANG_XX,A,75.44,A,66.62,A,77.11
1291,1016_TSI_ANG_XX,A,72.25,A,67.75,A,85.29
1297,1016_WSI_ANG_XX,A,76.89,A,60,A,72.2
1307,1017_IEO_ANG_LO,A,34.75,A,59,A,42
1309,1017_IEO_ANG_HI,D,80.43,A,75.67,A,59.17
1312,1017_IEO_FEA_HI,S,50.5,A,52,F,48.88
1319,1017_TIE_ANG_XX,D,33.8,A,66.38,D,66.4
1325,1017_IOM_ANG_XX,N,64,A,68.17,A,70.89
1343,1017_MTI_ANG_XX,N,60.29,A,56.6,D,60.6
1355,1017_ITH_ANG_XX,D,41.62,A,52.83,A,42.83
1363,1017_DFA_DIS_XX,N,46.33,A,51.8,D,54.5
1368,1017_ITS_FEA_XX,N,62.17,A,50,F,70
1373,1017_TSI_ANG_XX,N,58.5,A,71.67,A,67.6
1374,1017_TSI_FEA_XX,N,56.75,A,57.4,A,40
1375,1017_TSI_DIS_XX,D:F,91.67:58.33,A,69,A:D,36.75:80.00
1379,1017_WSI_ANG_XX,A,41.57,A,59.88,A,53
1391,1018_IEO_ANG_HI,A,78.83,A,60.5,A,61.43
1401,1018_TIE_ANG_XX,A,63.8,A,75.57,A,68.8
1407,1018_IOM_ANG_XX,A,62.75,A,67.89,A,53.8
1473,1019_IEO_ANG_HI,A,79,A,54.5,A,81
1489,1019_IOM_ANG_XX,A,53.83,A,53.12,A,45.75
1507,1019_MTI_ANG_XX,A,42,A,53.2,A,60
1537,1019_WSI_ANG_XX,A,60.5,A,64.71,A,60.33
1549,1020_IEO_ANG_HI,A,59.25,A,78.64,A,90.6
1559,1020_TIE_ANG_XX,A:D,65.8:47.4,A,66.22,A,59.75
1565,1020_IOM_ANG_XX,A:D,40.2:80.4,A,67.14,D,60.33
1589,1020_IWL_ANG_XX,A,21.25,A,62.2,A,48.25
1601,1020_DFA_ANG_XX,A,54.5,A,79.6,A,66.12
1613,1020_TSI_ANG_XX,D:N,46.67:44.33,A,65.8,A,68.6
1619,1020_WSI_ANG_XX,A,72.56,A,66.5,A,64.67
1631,1021_IEO_ANG_HI,A,66.25,A,51.67,A,74.44
1653,1021_IWW_ANG_XX,A,59.67,A,52.25,A,47.5
1701,1021_WSI_ANG_XX,A,72.12,A,51.8,A,59.67
1711,1022_IEO_ANG_LO,A:N,63.33:73.33,A,56.4,A,42
1712,1022_IEO_ANG_MD,A,68.17,A,64.22,A,64.43
1713,1022_IEO_ANG_HI,A,83,A,89.67,A,87.33
1723,1022_TIE_ANG_XX,A,56,A,72.56,A,60.86
1729,1022_IOM_ANG_XX,A,79.75,A,63.5,A,71.43
1741,1022_TAI_ANG_XX,A,66,A,65,A,81.29
1747,1022_MTI_ANG_XX,A,73.2,A,77.29,A,52.8
1753,1022_IWL_ANG_XX,A,66.25,A,84.4,A,81.78
1759,1022_ITH_ANG_XX,N,64.17,A,75.83,A,53.6
1765,1022_DFA_ANG_XX,A,63.36,A,69,A,72.71
1777,1022_TSI_ANG_XX,A,71.71,A,58.17,A,70.83
1783,1022_WSI_ANG_XX,A,74.75,A,63.12,A,53.71
1794,1023_IEO_ANG_MD,A,74.75,A,59.14,A,48.62
1795,1023_IEO_ANG_HI,A,91.12,A,87.64,A,88.7
1805,1023_TIE_ANG_XX,A,70.75,A,76.56,A,72.3
1811,1023_IOM_ANG_XX,A,57.38,A,58,A,77.12
1817,1023_IWW_ANG_XX,F,60.25,A,70.56,A,64.67
1823,1023_TAI_ANG_XX,N,43,A,55.8,A,69.33
1835,1023_IWL_ANG_XX,A,53,A,59.86,A,78
1841,1023_ITH_ANG_XX,A,38.2,A,52.83,A,65.29
1847,1023_DFA_ANG_XX,A,71.33,A,62.5,A,46.6
1859,1023_TSI_ANG_XX,A:N,84.67:84.67,A,65.4,A,71.88
1865,1023_WSI_ANG_XX,A,83.57,A,56.43,A,52.33
1877,1024_IEO_ANG_HI,A,72.5,A,73.78,A,71.14
1905,1024_TAI_ANG_XX,N,71.29,A,57.8,D,46.8
1911,1024_MTI_ANG_XX,N,63.25,A,57.89,S,54
1929,1024_DFA_ANG_XX,N,61,A,58.25,N,65.6
1947,1024_WSI_ANG_XX,N,55.17,A,50.2,D,62.86
1957,1025_IEO_ANG_LO,N,75.6,A,53.43,A:N,31.75:71.75
1958,1025_IEO_ANG_MD,A,83.17,A,71.12,A,54.62
1959,1025_IEO_ANG_HI,A,92.88,A,83.22,A,84.67
1969,1025_TIE_ANG_XX,A,53.5,A,59.14,A:D,57.50:65.25
1970,1025_TIE_FEA_XX,S,36.5,A,61.6,F,37.22
1975,1025_IOM_ANG_XX,A,75.33,A,84.56,A,87.4
1981,1025_IWW_ANG_XX,A,71.71,A,83.67,A,77.3
1987,1025_TAI_ANG_XX,A,40.83,A,80.22,A,55
1993,1025_MTI_ANG_XX,A,24.83,A,70.29,A,64.67
1999,1025_IWL_ANG_XX,A,50.5,A,70,A,60.44
2005,1025_ITH_ANG_XX,F:N,52.67:67.00,A,84.78,A,79.33
2011,1025_DFA_ANG_XX,A:N,33.5:67.0,A,69,A,74.3
2017,1025_ITS_ANG_XX,D,39.8,A,61.2,D,44.8
2023,1025_TSI_ANG_XX,A,69.6,A,73.89,A,69.11
2029,1025_WSI_ANG_XX,A,55.25,A,64.4,A,74.45
2041,1026_IEO_ANG_HI,A,59,A,62.2,A,69.22
2081,1026_IWL_ANG_XX,A,62.44,A,57,A,77.56
2093,1026_DFA_ANG_XX,A,76.67,A,71.83,A,66.78
2111,1026_WSI_ANG_XX,A,70.11,A,66.12,A,76.9
2122,1027_IEO_ANG_MD,A,47,A,71.75,A,62.2
2123,1027_IEO_ANG_HI,A,92.8,A,85.22,A,96
2133,1027_TIE_ANG_XX,A,79.7,A,71.12,A,74.44
2134,1027_TIE_FEA_XX,N,69.8,A,54.6,S,37.33
2139,1027_IOM_ANG_XX,A,74,A,57.88,A,82.33
2151,1027_TAI_ANG_XX,N,46,A,79.22,A,76.9
2152,1027_TAI_FEA_XX,F,68.2,A,68.38,F,61
2157,1027_MTI_ANG_XX,A,79.44,A,65.5,A,67.3
2163,1027_IWL_ANG_XX,A,69.38,A,69,A,82.17
2169,1027_ITH_ANG_XX,A,67.4,A,80.71,A,71
2175,1027_DFA_ANG_XX,A,68.17,A,71.5,A,85.73
2181,1027_ITS_ANG_XX,A,36.83,A,76.8,A,67.89
2182,1027_ITS_FEA_XX,F:N,31.8:63.0,A,76.2,F,68
2187,1027_TSI_ANG_XX,A,82.29,A,69.22,A,89.3
2193,1027_WSI_ANG_XX,A,73.57,A,63.38,A,89.67
2204,1028_IEO_ANG_MD,A,48.33,A,69.11,D,70.8
2205,1028_IEO_ANG_HI,A,83.75,A,87,A,89.33
2215,1028_TIE_ANG_XX,A,82.22,A,85.88,A,84.67
2221,1028_IOM_ANG_XX,A,71,A,73.38,A,79.67
2227,1028_IWW_ANG_XX,A,72.57,A,73,A,69
2233,1028_TAI_ANG_XX,A:D,89.8:89.0,A,80.8,A,84.75
2239,1028_MTI_ANG_XX,A,69.2,A,73.78,A,79.75
2245,1028_IWL_ANG_XX,D,74.2,A,82.1,A,65.12
