1,1001_IEO_NEU_XX,N,69.1,N,92.22,N,64.78
448,1006_TAI_FEA_XX,S,79.4,S,54.4,F:N:S,81.33:81.33:34.33
488,1006_WSI_SAD_XX,S,84.33,S,82.4,S,71.4
512,1007_TIE_FEA_XX,S,76.8,N:S,39.33:70.33,N,56.75
528,1007_TAI_SAD_XX,S,82.5,N,61,S,54
595,1008_TIE_DIS_XX,S,78,S,83.29,S,75.8
1406,1018_IOM_SAD_XX,S,77.6,N,70,N,62.43
1421,1018_TAI_DIS_XX,S,92.67,D,80,D,70.8
1594,1020_ITH_SAD_XX,S,76.25,S,55.88,S,56.82
2222,1028_IOM_FEA_XX,S,76.5,S,76.4,F,74.33
2228,1028_IWW_FEA_XX,S,85.5,S,81.2,S,84.86
2232,1028_TAI_SAD_XX,S,80.43,S,71.17,S,75.88
2238,1028_MTI_SAD_XX,S,91.22,S,63.4,S,85.5
2246,1028_IWL_FEA_XX,S,75,S,72.71,S,75.56
2274,1028_WSI_SAD_XX,S,84,S,66,S,87.62
2276,1028_WSI_FEA_XX,S,92.62,F,59.6,S,74.11
2284,1029_IEO_SAD_HI,S,85.86,S,82.89,S,68.2
2878,1036_IOM_FEA_XX,S,78.86,F,66.67,F,72.22
2930,1036_WSI_SAD_XX,S,75.17,S,62.14,S,75.57
2954,1037_TIE_FEA_XX,S,82.25,F,73,F,43.5
2964,1037_IWW_SAD_XX,S,76.14,S,74.56,S,76.5
3000,1037_ITS_SAD_XX,S,77.75,F:S,56:74,F,52.33
3178,1039_WSI_FEA_XX,S,76.12,F,68.8,S,71.43
4074,1050_TSI_FEA_XX,S,75,F,70.89,F,74.44
4370,1054_MTI_SAD_XX,S,75.38,F,45.43,F:S,57.00:55.25
4662,1058_IEO_SAD_HI,S,91.22,S,92.5,S,86.67
4756,1059_TIE_SAD_XX,S,76,S,77.8,S,68.5
5011,1062_IOM_DIS_XX,S,75.8,S,74.71,D,59
5154,1064_IEO_SAD_HI,S,87,S,71.8,S,82.7
5208,1064_DFA_SAD_XX,S,75.83,N,69.5,S,76.88
5409,1067_IEO_DIS_HI,S,89.5,F,75.6,F,74.4
6301,1078_IEO_SAD_HI,S,75,F,46.67,F,58.67
6316,1078_TIE_DIS_XX,S,80,D,74.17,D,69.78
7039,1087_IEO_SAD_HI,S,77,S,78.12,S,79.56
7223,1089_IOM_FEA_XX,S,79.5,F,80.56,F,61.43
7233,1089_TAI_SAD_XX,S,79.75,F,52,S,53.5
