1,1001_IEO_NEU_XX,N,69.1,N,92.22,N,64.78
17,1001_TIE_NEU_XX,N,77.8,N,54.75,N,77.6
44,1001_MTI_ANG_XX,N,75,N,70.5,N,56.83
53,1001_ITH_NEU_XX,N,76.88,N,73.38,N,74.3
55,1001_ITH_SAD_XX,N,83.6,N,70,N,59.4
58,1001_ITH_DIS_XX,N,75,D,51.5,D,61.4
60,1001_DFA_HAP_XX,N,75.25,H,66.57,H,57.9
65,1001_ITS_NEU_XX,N,82.44,N,61.38,N,77.6
79,1001_WSI_SAD_XX,N,80.33,N,56.67,N,68.29
83,1002_IEO_NEU_XX,N,86,N,77.44,N,84.6
108,1002_IOM_FEA_XX,N,88.25,N,67,N,89
165,1003_IEO_HAP_LO,N,77.75,H,66.8,H,77.12
166,1003_IEO_HAP_MD,N,75.5,H,73.2,H,87.44
176,1003_IEO_FEA_HI,N,78.4,N,58.5,S,48.8
177,1003_IEO_DIS_LO,N,84.17,D:S,67.25:80.00,D,59.67
215,1003_IWL_DIS_XX,N,77.5,D,76.83,D,74.33
216,1003_ITH_NEU_XX,N,90.83,N,71.75,N,85
218,1003_ITH_SAD_XX,N,81.5,N,80.33,S,57.5
222,1003_DFA_NEU_XX,N,86,N,60.2,N,80.75
259,1004_IEO_DIS_LO,N,90.25,S,77,D,59
291,1004_MTI_DIS_XX,N,75,D,74.4,D,47.67
298,1004_ITH_NEU_XX,N,77.12,N,62.57,N,74.86
328,1005_IEO_NEU_XX,N,85.33,N,75,N,74.11
344,1005_TIE_NEU_XX,N,81.44,N,83.12,N,70.57
356,1005_IWW_NEU_XX,N,85,N,86,N,78
382,1005_ITH_SAD_XX,N,88,N,75.71,N,80.75
387,1005_DFA_HAP_XX,N,78.5,H,85.11,H,68
388,1005_DFA_SAD_XX,N,75.67,N,79.71,N,82.88
398,1005_TSI_NEU_XX,N,80.22,N,78,N,84.6
423,1006_IEO_DIS_LO,N,81.4,D,73.78,D,53.14
432,1006_IOM_NEU_XX,N,82.89,N,85.67,N,80.89
434,1006_IOM_SAD_XX,N,79,S,65.8,S,60.71
444,1006_TAI_NEU_XX,N,85.22,N,73.75,N,74.62
462,1006_ITH_NEU_XX,N,76.4,N,77.33,N,73.29
466,1006_ITH_FEA_XX,N,78.2,S,41.33,F,40.6
492,1007_IEO_NEU_XX,N,75.71,N,76.25,N,85.44
514,1007_IOM_NEU_XX,N,78.67,N,64.86,N,65.25
548,1007_ITH_FEA_XX,N,83.75,D,55,D:F:S,78.67:52.33:49.67
550,1007_DFA_NEU_XX,N,77.8,N,72.89,N,66.43
557,1007_ITS_HAP_XX,N,78.75,H,83.56,H,66
597,1008_IOM_HAP_XX,N,81.7,H,80.1,H,74.57
609,1008_TAI_HAP_XX,N,76.5,H,68.6,H,56.78
622,1008_IWL_SAD_XX,N,80,S,68.67,S,68.5
644,1008_TSI_NEU_XX,N,85.4,N,59.33,N,54.33
650,1009_IEO_NEU_XX,N,76.71,N,89,N,67
660,1009_IEO_FEA_LO,N,78.6,A,42,A,38
672,1009_IOM_NEU_XX,N,75.86,N,75.78,N,71.56
678,1009_IWW_NEU_XX,N,78.5,N,76.4,N,75.75
713,1009_ITS_DIS_XX,N,75.8,D,63,D,65.14
716,1009_TSI_SAD_XX,N,79.22,F,62.4,F:S,58.5:73.5
726,1010_IEO_NEU_XX,N,76.2,N,80.78,N,83.22
727,1010_IEO_HAP_LO,N,78.83,H,67.9,H,66.22
728,1010_IEO_HAP_MD,N,79,H,71.38,H,72.78
780,1010_ITH_SAD_XX,N,77.2,N,69.5,F,31.25
785,1010_DFA_HAP_XX,N,76.2,H,71.9,H,62.25
818,1011_IEO_FEA_LO,N,80.83,F:S,51.67:49.67,D:N:S,58.33:88.33:45.00
819,1011_IEO_FEA_MD,N,80.22,N,61.83,N:S,70.75:78.75
821,1011_IEO_DIS_LO,N,81.4,D,72.33,D,70.33
826,1011_TIE_SAD_XX,N,76.43,N,60,N,59.3
830,1011_IOM_NEU_XX,N,76.12,N,76.78,N,80.91
842,1011_TAI_NEU_XX,N,87.86,N,84,N,78.25
855,1011_IWL_HAP_XX,N,85.6,H,74.6,H,71.38
863,1011_ITH_ANG_XX,N,76.8,A,45,A,37.83
877,1011_ITS_DIS_XX,N,81,D,64.12,D,44.5
930,1012_MTI_NEU_XX,N,82.5,N,62.88,N,76.56
933,1012_MTI_ANG_XX,N,79.2,N,62.4,N,63
937,1012_IWL_HAP_XX,N,77.2,H,73.89,H,76.67
942,1012_ITH_NEU_XX,N,81.62,N,67.86,N,79.62
972,1013_IEO_NEU_XX,N,79.11,N,63.12,N,84.56
986,1013_IEO_DIS_MD,N,76,S,69.8,S,32.25
994,1013_IOM_NEU_XX,N,75.6,N,60.62,N,78.78
999,1013_IOM_DIS_XX,N,84.2,D,80.11,D,67.7
1006,1013_TAI_NEU_XX,N,77.33,N,72.83,N,70.56
1008,1013_TAI_SAD_XX,N,78.4,S,58.25,N,54
1030,1013_DFA_NEU_XX,N,78.11,N,61.78,N,64.1
1070,1014_TIE_NEU_XX,N,77,N,78.88,N,82.62
1088,1014_TAI_NEU_XX,N,75.29,N,73.78,N,71.38
1095,1014_MTI_HAP_XX,N,95,H,77.7,H,69.29
1101,1014_IWL_HAP_XX,N,88,H,59.44,H,79.7
1141,1015_IEO_SAD_MD,N,80.4,S,51.2,S,59.17
1153,1015_TIE_HAP_XX,N,79.75,H,76,H,69.78
1170,1015_TAI_NEU_XX,N,80.67,H,43.57,N,81.8
1176,1015_MTI_NEU_XX,N,75.43,N,71,N,83
1189,1015_ITH_HAP_XX,N,82.67,H,48.8,H,45.12
1212,1015_WSI_NEU_XX,N,77.29,H:N,32.8:65.0,N,72.57
1213,1015_WSI_HAP_XX,N,75.67,H,44.67,H,46
1218,1016_IEO_NEU_XX,N,85,N,84,N,65.27
1222,1016_IEO_SAD_LO,N,86,S,50.2,N,79.62
1224,1016_IEO_SAD_HI,N,75.14,N,75.2,N:S,88.50:29.75
1234,1016_TIE_NEU_XX,N,80,N,74,N,67.62
1259,1016_MTI_HAP_XX,N,78.67,H,63.5,H,46.25
1286,1016_ITS_FEA_XX,N,81.75,D,57,F,65.5
1311,1017_IEO_FEA_MD,N,77.75,N,66.8,S,50.2
1317,1017_TIE_HAP_XX,N,76.14,H,60.33,H,40.43
1339,1017_TAI_DIS_XX,N,78,S,48.25,F,42.75
1340,1017_MTI_NEU_XX,N,79.12,N,82.44,N,82.8
1347,1017_IWL_HAP_XX,N,75.2,H,53.67,H,58.5
1350,1017_IWL_FEA_XX,N,75.86,N,54.2,A,41.67
1353,1017_ITH_HAP_XX,N,79,H,34.38,H,47.4
1359,1017_DFA_HAP_XX,N,78.17,H,43.4,H,48.75
1361,1017_DFA_ANG_XX,N,75.43,N,69.4,A,35.62
1416,1018_TAI_NEU_XX,N,75.17,N,79.5,N,72.1
1418,1018_TAI_SAD_XX,N,75,N,56.83,N,71.83
1425,1018_MTI_ANG_XX,N,78.25,D,74.25,A,62.6
