1,1001_IEO_NEU_XX,N,69.1,N,92.22,N,64.78
87,1002_IEO_SAD_LO,S,51.6,S,56,N,80.14
127,1002_MTI_DIS_XX,S,54.8,D,53.25,S,51.4
151,1002_ITS_DIS_XX,S,57.33,D,71.12,D,62.8
190,1003_IOM_FEA_XX,S,57.75,F,46.33,S,45.83
200,1003_TAI_SAD_XX,S,64,S,51.4,S,60.38
209,1003_MTI_DIS_XX,S,54.33,S,70.33,S,58.56
220,1003_ITH_FEA_XX,S,67,N,67,F,71.2
230,1003_ITS_SAD_XX,S,64.8,S,63.2,F,57.4
232,1003_ITS_FEA_XX,S,61.6,F,57.25,F,62.8
241,1003_WSI_HAP_XX,S,70.6,H,87.88,H,78
242,1003_WSI_SAD_XX,S,59.83,S,60.2,S,67.8
244,1003_WSI_FEA_XX,S,65.25,N,82,F,54.5
250,1004_IEO_SAD_LO,S,65.6,S,43,S,58.33
264,1004_TIE_SAD_XX,S,56.14,S,69.17,S,77.38
288,1004_MTI_SAD_XX,S,57.71,S,58.67,S,51.25
294,1004_IWL_SAD_XX,S,58.9,S,77,S,74
422,1006_IEO_FEA_HI,S,58.14,N,68.2,S,75.56
428,1006_TIE_SAD_XX,S,62.29,S,78.11,S,77
437,1006_IOM_DIS_XX,S,52.75,D,85.62,D,66.57
440,1006_IWW_SAD_XX,S,63.6,S,56.5,S,68.29
446,1006_TAI_SAD_XX,S,66.38,S,65.29,S,75.33
448,1006_TAI_FEA_XX,S,79.4,S,54.4,F:N:S,81.33:81.33:34.33
452,1006_MTI_SAD_XX,S,64.43,S,76.62,S,74.44
454,1006_MTI_FEA_XX,S,55,F,63,F,70.78
464,1006_ITH_SAD_XX,S,70.33,S,77.6,S,64.57
482,1006_TSI_SAD_XX,S,60.5,S,63.6,S,55.25
488,1006_WSI_SAD_XX,S,84.33,S,82.4,S,71.4
512,1007_TIE_FEA_XX,S,76.8,N:S,39.33:70.33,N,56.75
513,1007_TIE_DIS_XX,S,53.8,D,68,S,69
527,1007_TAI_HAP_XX,S,55,H,68.67,H,76.25
528,1007_TAI_SAD_XX,S,82.5,N,61,S,54
537,1007_MTI_DIS_XX,S,52.67,D:S,62.6:72.8,D,77.75
561,1007_ITS_DIS_XX,S,64.2,D,74.43,D,59.2
586,1008_IEO_FEA_HI,S,70,F,85.83,F,78.11
592,1008_TIE_SAD_XX,S,73,S,75,S,67.88
595,1008_TIE_DIS_XX,S,78,S,83.29,S,75.8
616,1008_MTI_SAD_XX,S,62,S,67.89,F:S,56.25:72.00
624,1008_IWL_FEA_XX,S,57.8,F,69.67,S,85.2
642,1008_ITS_FEA_XX,S,72.83,F,81.75,F,68.22
643,1008_ITS_DIS_XX,S,54,S,89.62,S,72.62
722,1009_WSI_SAD_XX,S,57.75,S,55.25,S,38
770,1010_MTI_FEA_XX,S,58.4,A:N,38.67:61.33,F,37.67
891,1012_IEO_HAP_LO,S,57.8,H,43.33,H,53.6
932,1012_MTI_SAD_XX,S,71,S,76.5,S,50.71
940,1012_IWL_FEA_XX,S,63.75,F,65,F,55.57
956,1012_ITS_SAD_XX,S,60.8,F,51.6,F:S,48.50:40.75
970,1012_WSI_FEA_XX,S,58,F,62.14,F,57.88
977,1013_IEO_SAD_MD,S,67.75,N,55.17,S,51.83
978,1013_IEO_SAD_HI,S,64.4,N,64.14,N,85.5
987,1013_IEO_DIS_HI,S,63.6,N,72.25,S,31
1016,1013_MTI_FEA_XX,S,59.4,F:N,67.2:73.6,F,74.67
1026,1013_ITH_SAD_XX,S,56.56,F,73.67,S,56
1049,1013_WSI_HAP_XX,S,57,H,73.56,H,81.71
1090,1014_TAI_SAD_XX,S,54.67,N,64.86,S,50.43
1099,1014_MTI_DIS_XX,S,64.75,D,60.33,D,67.86
1163,1015_IOM_DIS_XX,S,61,N,57,D,27
1272,1016_ITH_SAD_XX,S,63.25,S,79.17,S,79.44
1278,1016_DFA_SAD_XX,S,53,S,59.57,S,73.2
1298,1016_WSI_FEA_XX,S,54,A:F:N,57.67:58.33:64.00,F,62.6
1312,1017_IEO_FEA_HI,S,50.5,A,52,F,48.88
1313,1017_IEO_DIS_LO,S,52.6,N,66.75,N,74.4
1315,1017_IEO_DIS_HI,S,52,D:S,45.33:44.33,D,56.25
1393,1018_IEO_FEA_MD,S,58,N,56.86,N:S,72.33:64.00
1402,1018_TIE_FEA_XX,S,52.75,F,53.25,F,68
1406,1018_IOM_SAD_XX,S,77.6,N,70,N,62.43
1421,1018_TAI_DIS_XX,S,92.67,D,80,D,70.8
1490,1019_IOM_FEA_XX,S,52.6,N,87,F,45.2
1508,1019_MTI_FEA_XX,S,72,N:S,61.6:56.4,S,67
1536,1019_WSI_SAD_XX,S,71,N,75.5,N:S,73.5:57.0
1538,1019_WSI_FEA_XX,S,50,S,65.86,S,67.67
1543,1020_IEO_HAP_HI,S,68.29,H,82,H,74.1
1545,1020_IEO_SAD_MD,S,51,S,59.88,S,40
1546,1020_IEO_SAD_HI,S,70.5,S,78.56,S,67.56
1550,1020_IEO_FEA_LO,S,54.67,S,67.67,S,66.6
1555,1020_IEO_DIS_HI,S,52.67,S,67.57,D:S,77.75:74.00
1567,1020_IOM_DIS_XX,S,53,S,61,S,59.6
1576,1020_TAI_SAD_XX,S,58,S,45.6,S,68.44
1585,1020_MTI_DIS_XX,S,56,S,69.62,S,71.33
1590,1020_IWL_FEA_XX,S,63.5,S,59.6,S,68.57
1594,1020_ITH_SAD_XX,S,76.25,S,55.88,S,56.82
1600,1020_DFA_SAD_XX,S,56.71,S,54,S,59.4
1618,1020_WSI_SAD_XX,S,65.2,S,53.6,S,59.8
1620,1020_WSI_FEA_XX,S,66.57,F,60.4,F,78.8
1646,1021_IOM_SAD_XX,S,62.75,N,77,N,61.71
1666,1021_MTI_FEA_XX,S,64,S,69,S,66.3
1702,1021_WSI_FEA_XX,S,50.33,F:N:S,90.33:70.67:79.33,S,43.6
1710,1022_IEO_SAD_HI,S,67.25,S,58.83,S,77
1722,1022_TIE_SAD_XX,S,58,S,47.75,S,74.88
1752,1022_IWL_SAD_XX,S,56.67,S,50.25,S,54
1782,1022_WSI_SAD_XX,S,56.25,N,72.12,S,49.75
1879,1024_IEO_FEA_MD,S,50.29,D,43,S,57.8
1922,1024_ITH_SAD_XX,S,57,S,61.5,S,41.75
1949,1024_WSI_DIS_XX,S,65,F:S,42:81,D,53.78
1954,1025_IEO_SAD_LO,S,71.8,N,61.4,N,51
1955,1025_IEO_SAD_MD,S,59.67,S,54,S,68.5
1963,1025_IEO_DIS_LO,S,60.5,D,71.1,D,59.29
1968,1025_TIE_SAD_XX,S,64.4,S,23.8,N,65.2
1986,1025_TAI_SAD_XX,S,60,F,62.2,S,73.33
2036,1026_IEO_SAD_LO,S,62.6,N,83,N:S,78.25:52.25
2138,1027_IOM_SAD_XX,S,57.2,N,71.12,N,70.75
2156,1027_MTI_SAD_XX,S,53,S,57,F:S,45.25:61.25
2158,1027_MTI_FEA_XX,S,51.6,D:F,60:59,F,48.5
2214,1028_TIE_SAD_XX,S,50.43,S,70.38,S,76.27
2216,1028_TIE_FEA_XX,S,51.75,F,77.5,F,66.8
2220,1028_IOM_SAD_XX,S,68.88,S,65.71,S,83.57
2222,1028_IOM_FEA_XX,S,76.5,S,76.4,F,74.33
2226,1028_IWW_SAD_XX,S,67.22,S,86.4,S,55.6
2228,1028_IWW_FEA_XX,S,85.5,S,81.2,S,84.86
2232,1028_TAI_SAD_XX,S,80.43,S,71.17,S,75.88
2234,1028_TAI_FEA_XX,S,56.88,D,69,F,70
2236,1028_MTI_NEU_XX,S,50.4,N,69.88,N,79.25
2238,1028_MTI_SAD_XX,S,91.22,S,63.4,S,85.5
2241,1028_MTI_DIS_XX,S,56,D,47.2,D,72.88
2244,1028_IWL_SAD_XX,S,73.6,S,78.57,S,77.25
2246,1028_IWL_FEA_XX,S,75,S,72.71,S,75.56
2250,1028_ITH_SAD_XX,S,69.56,S,81.56,F:S,77.50:84.25
2256,1028_DFA_SAD_XX,S,70.3,S,72.1,S,75.67
2262,1028_ITS_SAD_XX,S,71.62,S,66.88,S,87.12
2264,1028_ITS_FEA_XX,S,57.83,D:S,64.25:79.00,S,65.57
2268,1028_TSI_SAD_XX,S,53.86,S,78.29,S,72
2274,1028_WSI_SAD_XX,S,84,S,66,S,87.62
2276,1028_WSI_FEA_XX,S,92.62,F,59.6,S,74.11
2284,1029_IEO_SAD_HI,S,85.86,S,82.89,S,68.2
2296,1029_TIE_SAD_XX,S,67.71,S,80.5,S,69
2356,1029_WSI_SAD_XX,S,64.5,S,61,S,64.38
2366,1030_IEO_SAD_HI,S,51.4,S,77.25,S,56.29
2420,1030_DFA_SAD_XX,S,51.8,S,57.83,S,50.2
2574,1032_IWL_FEA_XX,S,58.25,F,39.75,D:F:S,50.67:70.67:78.67
2581,1032_ITH_DIS_XX,S,59.8,S,52,D,67.57
2616,1033_IEO_FEA_LO,S,65.8,F,55,F,68.22
2626,1033_TIE_FEA_XX,S,58.67,F,55.67,F,52.88
2857,1036_IEO_SAD_MD,S,58.5,S,62.43,S,63.29
2878,1036_IOM_FEA_XX,S,78.86,F,66.67,F,72.22
2888,1036_TAI_SAD_XX,S,50.2,S,68.25,F:S,48.50:72.75
2894,1036_MTI_SAD_XX,S,72.29,S,83.57,S,63.14
2900,1036_IWL_SAD_XX,S,64.86,S,59,S,69
2912,1036_DFA_SAD_XX,S,64.67,F,49.86,S,43.8
2930,1036_WSI_SAD_XX,S,75.17,S,62.14,S,75.57
2948,1037_IEO_DIS_MD,S,61.4,D,72.25,D,69.14
2954,1037_TIE_FEA_XX,S,82.25,F,73,F,43.5
2964,1037_IWW_SAD_XX,S,76.14,S,74.56,S,76.5
2970,1037_TAI_SAD_XX,S,74.4,S,64.12,S,68
2976,1037_MTI_SAD_XX,S,74.14,S,81.88,S,74
2978,1037_MTI_FEA_XX,S,53,F,70.75,F,41.71
2994,1037_DFA_SAD_XX,S,62.71,S,55.29,S,80.33
3000,1037_ITS_SAD_XX,S,77.75,F:S,56:74,F,52.33
3006,1037_TSI_SAD_XX,S,72.25,S,72,S,86
3034,1038_TIE_SAD_XX,S,62.83,S,70.67,D,33.33
3116,1039_TIE_SAD_XX,S,65.67,S,70.33,S,51.67
3140,1039_MTI_SAD_XX,S,68.5,S,80,S,64.89
3142,1039_MTI_FEA_XX,S,51.83,S,72.09,S,77.71
3146,1039_IWL_SAD_XX,S,61.5,S,68.7,S,66.67
3176,1039_WSI_SAD_XX,S,55.2,S,57.86,S,75.29
3178,1039_WSI_FEA_XX,S,76.12,F,68.8,S,71.43
3186,1040_IEO_SAD_HI,S,56,N,66.25,F,63.5
3198,1040_TIE_SAD_XX,S,73.8,N:S,66:40,S,47.2
3222,1040_MTI_SAD_XX,S,55.2,N,56.2,N,83.67
3267,1041_IEO_SAD_MD,S,52.25,N,74.5,N,79.12
3268,1041_IEO_SAD_HI,S,52.6,N,79.5,N,67.86
3450,1043_IOM_SAD_XX,S,60.6,S,79.5,S,67
3474,1043_IWL_SAD_XX,S,72.67,S,53.83,S,53.57
3486,1043_DFA_SAD_XX,S,67.25,S,43.83,F,41
3594,1045_IEO_SAD_LO,S,69,D:N:S,39.67:87.67:54.67,S,65
3617,1045_IOM_DIS_XX,S,57.4,D,63.44,D,57.88
3874,1048_TAI_FEA_XX,S,62.2,F,55.7,F,64.8
3880,1048_MTI_FEA_XX,S,64.86,F:N,34.33:64.67,F,56.71
3923,1049_IEO_SAD_MD,S,60.8,N,65.17,N,83.5
3951,1049_IWW_DIS_XX,S,66,S,78.2,D,70.6
3972,1049_ITH_SAD_XX,S,60.43,N:S,50.4:51.0,F,37.83
3980,1049_DFA_FEA_XX,S,59.4,F,65,F,64.38
3987,1049_ITS_DIS_XX,S,66.75,D,66,F,62
4074,1050_TSI_FEA_XX,S,75,F,70.89,F,74.44
4146,1051_ITS_NEU_XX,S,55.33,N,84,N,65
4224,1052_DFA_SAD_XX,S,62,S,28.75,N,65.67
4264,1053_TIE_SAD_XX,S,52.83,S,60.5,S,65.12
4334,1054_IEO_SAD_HI,S,66.33,S,77.2,F,75.4
4370,1054_MTI_SAD_XX,S,75.38,F,45.43,F:S,57.00:55.25
4397,1054_ITS_DIS_XX,S,51.25,F,53.17,D:F,71.00:75.33
4416,1055_IEO_SAD_HI,S,53.75,S,65.8,F:N,69.50:92.25
4454,1055_MTI_FEA_XX,S,67.25,F,65.56,F,64.29
4470,1055_DFA_SAD_XX,S,70.17,N,69.11,N,67.43
4662,1058_IEO_SAD_HI,S,91.22,S,92.5,S,86.67
4692,1058_TAI_SAD_XX,S,72.5,S,71.12,S,64
4698,1058_MTI_SAD_XX,S,56.33,S,70,S,70.14
4706,1058_IWL_FEA_XX,S,71.25,F,78.4,S,68
4716,1058_DFA_SAD_XX,S,61.25,S,76.14,S,51.5
4722,1058_ITS_SAD_XX,S,59,S,67.89,S,59.43
4742,1059_IEO_SAD_LO,S,50.5,N,66.25,S,50.2
4743,1059_IEO_SAD_MD,S,67.86,S,43.8,S,60.75
