1,1001_IEO_NEU_XX,N,69.1,N,92.22,N,64.78
12,1001_IEO_FEA_MD,F,65.8,F:N,58.25:65.50,F,49.5
57,1001_ITH_FEA_XX,F,53.89,A:F,48.67:57.67,F,62.67
63,1001_DFA_FEA_XX,F,60.6,D,54,F,44.8
72,1001_TSI_HAP_XX,F,60.4,H,85.67,H,74.27
75,1001_TSI_FEA_XX,F,50.29,F,55.88,F,64
84,1002_IEO_HAP_LO,F,66.8,H,65.11,H,76.3
93,1002_IEO_FEA_LO,F,64.2,F,61.75,F,58
95,1002_IEO_FEA_HI,F,64.6,F,80.14,F,68.56
97,1002_IEO_DIS_MD,F,74.75,D,70,F,56.25
102,1002_TIE_FEA_XX,F,64.8,F,55.4,F,57.57
109,1002_IOM_DIS_XX,F,61.25,F,57,F,51.8
114,1002_IWW_FEA_XX,F,61,F,40.75,F,62.45
135,1002_ITH_HAP_XX,F,59,H,68.75,H,61.62
138,1002_ITH_FEA_XX,F,53.29,D,34.67,F,48
146,1002_ITS_NEU_XX,F,59.25,N,72,N,84
150,1002_ITS_FEA_XX,F,68.86,F,54.86,F,76.88
196,1003_IWW_FEA_XX,F,55.22,F,47.2,F,68.56
199,1003_TAI_HAP_XX,F,54,H,90.1,H,66.89
201,1003_TAI_ANG_XX,F,70,A,60.1,A,62.43
238,1003_TSI_FEA_XX,F,69.57,F,53.5,F,69.12
249,1004_IEO_HAP_HI,F,77.25,H,84.78,H,91.8
266,1004_TIE_FEA_XX,F,70.6,F,75.17,F,62.89
279,1004_IWW_DIS_XX,F,58.2,S,82.5,F,45.6
282,1004_TAI_SAD_XX,F,64.25,S,68.2,S,56.29
299,1004_ITH_HAP_XX,F,60.4,H,84.2,H,86.67
340,1005_IEO_FEA_HI,F,53.2,F,71,F,48.75
366,1005_TAI_FEA_XX,F,71,F,60,F,56.6
390,1005_DFA_FEA_XX,F,60.5,F,39,F,37.6
402,1005_TSI_FEA_XX,F,61.38,N,56.67,F,53.12
430,1006_TIE_FEA_XX,F,53,F,45.4,S,82.25
442,1006_IWW_FEA_XX,F,69,F,46.33,F,56.55
478,1006_ITS_FEA_XX,F,56,N,72,F,53.62
504,1007_IEO_FEA_HI,F,65.78,A,64,F,66
577,1008_IEO_HAP_HI,F,83.75,H,78.78,H,93.2
606,1008_IWW_FEA_XX,F,60.67,F,61.5,F,75.44
612,1008_TAI_FEA_XX,F,70,F,74.33,F,70.6
630,1008_ITH_FEA_XX,F,58,S,67.6,F,73.8
636,1008_DFA_FEA_XX,F,71.57,A,61,F,67.11
645,1008_TSI_HAP_XX,F,60.2,H,87.29,H,68.75
648,1008_TSI_FEA_XX,F,86.44,F,79.22,F,84.89
662,1009_IEO_FEA_HI,F,77.11,F,66,F,72.14
670,1009_TIE_FEA_XX,F,68.67,F,66.33,F,67
676,1009_IOM_FEA_XX,F,59.14,F,70.25,F,62.56
682,1009_IWW_FEA_XX,F,65,F,76.83,F,80.3
683,1009_IWW_DIS_XX,F,55.29,S,69.25,F,55
685,1009_TAI_HAP_XX,F,71.67,H,80.2,H,78.88
688,1009_TAI_FEA_XX,F,50.75,F,60.44,F,69.8
689,1009_TAI_DIS_XX,F,53.6,D,67.75,D,71.14
699,1009_ITH_ANG_XX,F,65.43,A,57.71,A,62.14
700,1009_ITH_FEA_XX,F,57.12,F,71,F,72.9
706,1009_DFA_FEA_XX,F,59.2,F,73.38,F,72.75
712,1009_ITS_FEA_XX,F,64.67,F,75.56,F,84.8
718,1009_TSI_FEA_XX,F,76.86,F,68.89,F,78.33
738,1010_IEO_FEA_HI,F,71.88,A,78.67,F,52.5
758,1010_IWW_FEA_XX,F,54.6,N:S,65.33:65.67,F,61.5
759,1010_IWW_DIS_XX,F,53.8,H,64.12,H,41.8
764,1010_TAI_FEA_XX,F,69,F,51.4,F,51.75
782,1010_ITH_FEA_XX,F,61.62,A,53.75,F,63
788,1010_DFA_FEA_XX,F,58,N,66.4,F,61
794,1010_ITS_FEA_XX,F,77.38,A,65.88,F,65.56
797,1010_TSI_HAP_XX,F,57.67,H,76.82,H,75.25
800,1010_TSI_FEA_XX,F,58.57,F,62.33,F,58.57
896,1012_IEO_SAD_HI,F,62.4,S,50.14,F,58.2
902,1012_IEO_FEA_HI,F,67,F,58.57,F,73.71
904,1012_IEO_DIS_MD,F,63.5,D,75.11,D,74.88
910,1012_TIE_FEA_XX,F,51.75,F,64.57,F,57.71
919,1012_IWW_HAP_XX,F,61.5,H,80.3,H,67.2
920,1012_IWW_SAD_XX,F,51,F:N,39.25:60.75,F,66.43
928,1012_TAI_FEA_XX,F,58.6,F,53.6,F,67.12
934,1012_MTI_FEA_XX,F,50.6,F,67.71,F,66.56
946,1012_ITH_FEA_XX,F,56.71,F,58.88,F,67
958,1012_ITS_FEA_XX,F,77.14,F,68.44,F,81.4
964,1012_TSI_FEA_XX,F,54.5,F,50,F,58.3
975,1013_IEO_HAP_HI,F,62,H,74.78,H,90.2
984,1013_IEO_FEA_HI,F,63.83,F,58.71,F,60.75
992,1013_TIE_FEA_XX,F,72.67,F,60.57,F,46.89
1028,1013_ITH_FEA_XX,F,59.2,F,50.71,F,68.57
1046,1013_TSI_FEA_XX,F,56,F,65.1,F,71.67
1066,1014_IEO_FEA_HI,F,70.11,A,68.11,F,67.3
1084,1014_IWW_SAD_XX,F,51.5,N,65.67,D:F:N,62:62:77
1086,1014_IWW_FEA_XX,F,52.8,N,65.86,F,56.25
1110,1014_ITH_FEA_XX,F,55.14,F,49.75,F,52.11
1120,1014_ITS_SAD_XX,F,58.2,N,60,F:N:S,29.33:73.00:59.67
1148,1015_IEO_FEA_HI,F,70,A,77,F,66
1156,1015_TIE_FEA_XX,F,55.2,D,62.5,F,60.6
1168,1015_IWW_FEA_XX,F,68.4,N,78,F,42.88
1207,1015_TSI_HAP_XX,F,63.5,H,70.7,H,84.82
1230,1016_IEO_FEA_HI,F,68.14,F,75.4,F,61.3
1256,1016_TAI_FEA_XX,F,60.75,F,53.75,F,59.86
