1,1001_IEO_NEU_XX,N,69.1,N,92.22,N,64.78
10,1001_IEO_ANG_HI,D,67,A,65.56,A,63.25
32,1001_IWW_ANG_XX,D,68.25,A,51.83,A,42
68,1001_ITS_ANG_XX,D,54.67,A,45,A,42.33
74,1001_TSI_ANG_XX,D,64.5,A,42,A,44
92,1002_IEO_ANG_HI,D,61.8,A,56.25,A,70.14
94,1002_IEO_FEA_MD,D,53.75,F,51.5,N,59.8
103,1002_TIE_DIS_XX,D,50.5,D,59,D:H,64.75:50.25
119,1002_TAI_ANG_XX,D,71.6,D,66.6,D,68.33
121,1002_TAI_DIS_XX,D,51.5,D,68.11,D,53.4
125,1002_MTI_ANG_XX,D,55.75,D,51.75,D,78.8
145,1002_DFA_DIS_XX,D,63.43,D,63.88,D,69.62
157,1002_TSI_DIS_XX,D,76.43,A:D,57.75:59.75,A,63.8
191,1003_IOM_DIS_XX,D,61.86,D,61.5,D,60.5
203,1003_TAI_DIS_XX,D,63.4,S,58,D,67.33
239,1003_TSI_DIS_XX,D,69.5,D:F:S,76.00:77.67:77.00,D,78.1
248,1004_IEO_HAP_MD,D,61,H,78.9,H,71.11
260,1004_IEO_DIS_MD,D,68.8,S,75.56,D,70.5
261,1004_IEO_DIS_HI,D,50.57,D,62.71,D,67.67
263,1004_TIE_HAP_XX,D,69.67,H,68.33,H,53.57
267,1004_TIE_DIS_XX,D,66.2,S,83,D,82
277,1004_IWW_ANG_XX,D,71.67,D,62.4,A,69.88
285,1004_TAI_DIS_XX,D,59.33,D,65.33,D,62.29
289,1004_MTI_ANG_XX,D,51.33,A,51.33,A,70
308,1004_DFA_FEA_XX,D,68.33,A,72.25,N,77.8
309,1004_DFA_DIS_XX,D,71.38,S,79.2,D,60.88
321,1004_TSI_DIS_XX,D,62.1,S,79.56,D,61.67
327,1004_WSI_DIS_XX,D,52.89,S,67.8,D,63
343,1005_IEO_DIS_HI,D,63.8,F,58.2,D,57
355,1005_IOM_DIS_XX,D,53.43,F,59,N,82
365,1005_TAI_ANG_XX,D,58,N,65.2,D,46.75
391,1005_DFA_DIS_XX,D,57.8,D,74.33,D,61.78
403,1005_TSI_DIS_XX,D,57,D,61.71,D,50.67
409,1005_WSI_DIS_XX,D,54.8,D,68.25,D,54
424,1006_IEO_DIS_MD,D,60,D,70.44,D,56
425,1006_IEO_DIS_HI,D,67,D,66.67,D,71.44
441,1006_IWW_ANG_XX,D,54.4,N,64.5,A,33.33
449,1006_TAI_DIS_XX,D,62.67,D,77.1,D,79.33
455,1006_MTI_DIS_XX,D,55,D,74.1,D,68
461,1006_IWL_DIS_XX,D,52,D:S,34.00:57.75,D,68.71
465,1006_ITH_ANG_XX,D,59.25,A,27.2,N,71
473,1006_DFA_DIS_XX,D,55.17,D,76.8,D,75
523,1007_IWW_ANG_XX,D,68.17,A,63.4,A,53.29
549,1007_ITH_DIS_XX,D,61.6,D,69.88,D,80.14
582,1008_IEO_ANG_MD,D,60,A,56.4,A,68.33
588,1008_IEO_DIS_MD,D,65.25,S,77,D,74.2
589,1008_IEO_DIS_HI,D,53,S,90.33,S,68
599,1008_IOM_ANG_XX,D,65,A,68.5,A,72.71
649,1008_TSI_DIS_XX,D,66,S,85.4,S,77
667,1009_TIE_HAP_XX,D,60.5,H,82.8,H,78.9
671,1009_TIE_DIS_XX,D,59,D:S,70.2:64.2,D,68.25
725,1009_WSI_DIS_XX,D,58.2,D,62.75,D,67.62
734,1010_IEO_ANG_MD,D,56.4,A,73,A,81
740,1010_IEO_DIS_MD,D,58.86,H,63.75,H,55.86
783,1010_ITH_DIS_XX,D,56.2,D,44,D,58.25
795,1010_ITS_DIS_XX,D,55.33,D,80.4,D,68.4
814,1011_IEO_SAD_HI,D,64.75,S,53.2,F:S,63:57
822,1011_IEO_DIS_MD,D,59.6,S,56.8,D:S,56.25:52.00
827,1011_TIE_ANG_XX,D,60.6,A,73.67,A,71.67
875,1011_ITS_ANG_XX,D,71,A,46.75,A,25.5
883,1011_TSI_DIS_XX,D,51.17,D,69,D,66.14
903,1012_IEO_DIS_LO,D,74.8,D,77.88,D,57.17
923,1012_IWW_DIS_XX,D,61.2,D,56,D,54.5
929,1012_TAI_DIS_XX,D,52.33,D,69,D,69.3
959,1012_ITS_DIS_XX,D,50,D,58.9,D,68.9
971,1012_WSI_DIS_XX,D,61.2,D,74.8,D,59.88
993,1013_TIE_DIS_XX,D,59.83,F:S,69.00:43.25,D,41
1005,1013_IWW_DIS_XX,D,55.4,D,67.78,D,65.5
1011,1013_TAI_DIS_XX,D,55.8,S,62,D:S,73.75:75.25
1029,1013_ITH_DIS_XX,D,75.4,D,73.33,D,82.12
1035,1013_DFA_DIS_XX,D,69,D,53.11,D,68.38
1050,1013_WSI_SAD_XX,D,58.67,D,67.29,D,57
1053,1013_WSI_DIS_XX,D,61,D,55,D,81.83
1061,1014_IEO_ANG_LO,D,66,N,61.29,D,49.5
1068,1014_IEO_DIS_MD,D,55,D,68.22,D,63.86
1232,1016_IEO_DIS_MD,D,76.75,D,87,D,72
1233,1016_IEO_DIS_HI,D,53.71,D,68.5,D,59.9
1254,1016_TAI_SAD_XX,D,63.5,S,56.6,S,49.6
1257,1016_TAI_DIS_XX,D,54.75,D,72.12,D,71.43
1287,1016_ITS_DIS_XX,D,62.4,D,70.55,D,73.89
1293,1016_TSI_DIS_XX,D,62.83,D,78.6,D,78.3
1309,1017_IEO_ANG_HI,D,80.43,A,75.67,A,59.17
1385,1018_IEO_HAP_HI,D,69.6,H,57.22,H,57.56
1390,1018_IEO_ANG_MD,D,69.8,N,68.33,A,40.17
1395,1018_IEO_DIS_LO,D,60,D,71.4,D,52.3
1396,1018_IEO_DIS_MD,D,58.86,D,55.5,D,63.83
1403,1018_TIE_DIS_XX,D,60.4,D:F:S,59.00:57.00:68.67,D,77
1409,1018_IOM_DIS_XX,D,55,D,54.6,D,69.71
1463,1018_WSI_DIS_XX,D,53.25,D,67.86,D,55.33
1479,1019_IEO_DIS_HI,D,63.29,D,68.67,D,62.5
1491,1019_IOM_DIS_XX,D,65.38,S,37.2,D,68.75
1503,1019_TAI_DIS_XX,D,51.43,D,57.43,D,61
1515,1019_IWL_DIS_XX,D,50.75,S,42.4,D,44.6
1521,1019_DFA_DIS_XX,D,56.83,D,65.33,D,58.43
1553,1020_IEO_DIS_LO,D,62,S,71.5,D,53
1554,1020_IEO_DIS_MD,D,51.67,S,82.75,S,64.5
1571,1020_IWW_ANG_XX,D,64.86,A:D:N,55.67:65.33:61.67,D,62.57
1579,1020_TAI_DIS_XX,D,61.5,S,79.43,S,63
1603,1020_DFA_DIS_XX,D,56.17,S,76.38,D,78.2
1632,1021_IEO_FEA_LO,D,50.6,F,72.5,F,31.5
1636,1021_IEO_DIS_MD,D,62.6,D:N,42.67:59.33,D,48.67
1665,1021_MTI_ANG_XX,D,53,N,51.17,N,75.6
1689,1021_ITS_ANG_XX,D,56.57,N,72.88,A,59.67
1743,1022_TAI_DIS_XX,D,57.88,D,59.75,D,71.4
1761,1022_ITH_DIS_XX,D,84.8,D,63.6,D,67.57
1767,1022_DFA_DIS_XX,D,67,D,70.5,D,70.71
1807,1023_TIE_DIS_XX,D,67,D,65.4,D,78
1855,1023_ITS_DIS_XX,D,50.6,S,58.86,D,66
1889,1024_TIE_DIS_XX,D,50.33,S,68.8,D:N:S,62.33:42.00:59.67
1893,1024_IOM_ANG_XX,D,50.5,D,57,A:D,49.6:38.4
1895,1024_IOM_DIS_XX,D,61,S,69.14,A:D,41.00:61.75
1925,1024_ITH_DIS_XX,D,51.17,D,41.17,D,46.2
1943,1024_TSI_DIS_XX,D,52,D,61.57,D,63.14
2046,1026_IEO_DIS_MD,D,56,D,62.86,D,54.5
2065,1026_IWW_DIS_XX,D,68.83,D,73.4,D,59.38
2075,1026_MTI_ANG_XX,D,61,F,45.75,D,60
2089,1026_ITH_DIS_XX,D,60,D,74.83,D,68.33
2099,1026_ITS_ANG_XX,D,56.71,A:D:N,42.00:65.33:73.33,A:D,75.0:54.5
2128,1027_IEO_DIS_MD,D,61,D,80.17,D,77.67
2129,1027_IEO_DIS_HI,D,57.75,S,73,D,65.8
2217,1028_TIE_DIS_XX,D,64.5,D,74,D,68.6
2229,1028_IWW_DIS_XX,D,65.8,D,79.5,D,71.43
2245,1028_IWL_ANG_XX,D,74.2,A,82.1,A,65.12
2254,1028_DFA_NEU_XX,D,56.75,A,59.75,N,71.5
2259,1028_DFA_DIS_XX,D,72,A,65.5,D,84.5
2265,1028_ITS_DIS_XX,D,54.4,D,84.62,D,68.25
2277,1028_WSI_DIS_XX,D,54.8,D,82,D,51.43
2305,1029_IOM_DIS_XX,D,51.4,D,75.29,D,78
2323,1029_MTI_DIS_XX,D,56,D,60.67,D,72.88
2341,1029_DFA_DIS_XX,D,60.71,A:D,57:82,D,73.57
2345,1029_ITS_ANG_XX,D,56.67,A,63.4,A,53.4
2389,1030_IWW_HAP_XX,D,59.5,H,76.5,H,75.1
2421,1030_DFA_ANG_XX,D,60.2,D,61.5,D,66.57
2427,1030_ITS_ANG_XX,D,61.57,A:N,48.67:66.33,D,64.6
2537,1032_IEO_DIS_LO,D,60.75,N:S,48.67:70.67,D:N:S,47.00:62.67:60.00
2539,1032_IEO_DIS_HI,D,54.17,S,72,D,55.4
2561,1032_TAI_ANG_XX,D,53,A,51.25,D,55.71
2587,1032_DFA_DIS_XX,D,64,D,57,D,57.6
2597,1032_TSI_ANG_XX,D,58,A,52,D,64.75
2605,1032_WSI_DIS_XX,D,69.6,A:S,26.67:52.67,A,48.67
2619,1033_IEO_DIS_LO,D,55.5,D,79,D,86
2621,1033_IEO_DIS_HI,D,52.8,D,74.4,D,72.22
2661,1033_ITH_ANG_XX,D,70.75,D,70.2,D,85.2
2687,1033_WSI_DIS_XX,D,68.25,D,64.8,D,60.57
2691,1034_IEO_HAP_HI,D,66.5,H,64.14,D,63.6
2693,1034_IEO_SAD_MD,D,53.57,N,72.5,D,56
2701,1034_IEO_DIS_LO,D,79.4,N,68.8,N,61.83
2713,1034_IOM_ANG_XX,D,72.29,N,66.14,D,70.75
2715,1034_IOM_DIS_XX,D,72,S,57.17,N:S,77.67:66.67
2739,1034_IWL_DIS_XX,D,53.33,N,62.5,S,51
2745,1034_ITH_DIS_XX,D,62.8,S,29,N,77.5
2783,1035_IEO_DIS_LO,D,50.14,D,76,D,75.67
2805,1035_TAI_HAP_XX,D,76.67,H,66.7,H,61.22
2806,1035_TAI_SAD_XX,D,54.88,D,36.25,D,55
2815,1035_MTI_DIS_XX,D,52.2,D,71,D,75.67
2819,1035_IWL_ANG_XX,D,52.67,A,56.8,A,64.4
2821,1035_IWL_DIS_XX,D,57.6,D,69.89,D,68.89
2831,1035_DFA_ANG_XX,D,59.75,D,63.5,A,72.33
2837,1035_ITS_ANG_XX,D,54.17,A,59,A,60.14
2842,1035_TSI_SAD_XX,D,60,D,54.43,D,58.2
2845,1035_TSI_DIS_XX,D,64.57,D,86.22,D,81.88
2851,1035_WSI_DIS_XX,D,60.62,D,70.78,D,71.11
2865,1036_IEO_DIS_LO,D,54.75,D,62.2,D:F,64:76
2866,1036_IEO_DIS_MD,D,65.86,D,72,D,76.5
2885,1036_IWW_DIS_XX,D,62,D,75.56,D,64.57
2887,1036_TAI_HAP_XX,D,54.33,F:H,65.67:37.00,F,67.83
2897,1036_MTI_DIS_XX,D,57.33,A:D,60.4:79.4,D,80
2907,1036_ITH_ANG_XX,D,75,A,75.78,A,71.71
2927,1036_TSI_DIS_XX,D,50.33,D,71.86,D,72.71
2933,1036_WSI_DIS_XX,D,50.75,D,82,D,66.33
2941,1037_IEO_ANG_LO,D,66.8,A,73.71,A,62.33
2949,1037_IEO_DIS_HI,D,71.5,D,71.33,D,67.56
2989,1037_ITH_ANG_XX,D,50.4,A,55.29,A,53
3030,1038_IEO_DIS_MD,D,66.5,D,83.6,D,66.11
3031,1038_IEO_DIS_HI,D,69.83,S,66.6,D,65.25
3037,1038_TIE_DIS_XX,D,51.2,D,69.71,D,68.38
3041,1038_IOM_ANG_XX,D,50.25,A,72.43,A,55.14
3055,1038_TAI_DIS_XX,D,80.56,D,90.5,D,77
3067,1038_IWL_DIS_XX,D,54.25,D,86.29,D,81.57
3073,1038_ITH_DIS_XX,D,58,D,81,D,81.44
3079,1038_DFA_DIS_XX,D,52.62,D,79.12,D,79.25
3085,1038_ITS_DIS_XX,D,62.33,D,68.3,D,74.2
3091,1038_TSI_DIS_XX,D,66.5,D,87.78,D,81.9
3097,1038_WSI_DIS_XX,D,59.6,D,67.62,D,68.44
3131,1039_IWW_DIS_XX,D,73.75,D,86,D,69.86
3137,1039_TAI_DIS_XX,D,55.2,D,72.38,D,69.22
3141,1039_MTI_ANG_XX,D,50.8,A,56,A:D,75.50:69.25
3149,1039_IWL_DIS_XX,D,50,D,74.89,D,57.67
3155,1039_ITH_DIS_XX,D,77.5,D,86.5,D,61.11
3167,1039_ITS_DIS_XX,D,64,D,73.12,D,74.22
3219,1040_TAI_DIS_XX,D,72.33,S,63.29,S,58.4
3255,1040_TSI_DIS_XX,D,53,S,54.83,D,68.5
3265,1041_IEO_HAP_HI,D,98.67,H,85.3,H,62
3270,1041_IEO_ANG_MD,D,55.12,A,70.5,A,53.33
3276,1041_IEO_DIS_MD,D,62.5,D,60.43,D,73
3295,1041_IWW_DIS_XX,D,56.25,D:F:N,60.33:43.67:86.67,F,53.5
3313,1041_IWL_DIS_XX,D,64.8,D,70.75,D,58
3337,1041_TSI_DIS_XX,D,60.25,D,60.75,D,74.33
3358,1042_IEO_DIS_MD,D,62.4,D,66.56,D,74.88
3359,1042_IEO_DIS_HI,D,58,D,70.25,D,79.3
3365,1042_TIE_DIS_XX,D,61.4,D:S,64.50:62.75,D,54
3407,1042_DFA_DIS_XX,D,61.83,D,70.5,D,68.57
3411,1042_ITS_ANG_XX,D,50.75,D,61.67,D,70.71
3417,1042_TSI_ANG_XX,D,62.75,A,45.75,A,63.6
3523,1044_IEO_DIS_HI,D,76.8,F,68.2,F,68
3539,1044_IWW_ANG_XX,D,70.5,A:N,64.50:48.75,D,88.17
3547,1044_TAI_DIS_XX,D,71.25,S,66.4,D,62.4
3557,1044_IWL_ANG_XX,D,68,A,74.22,A,71.5
3583,1044_TSI_DIS_XX,D,68.5,D:F,50.0:47.5,D,81.67
3609,1045_TIE_ANG_XX,D,53.4,A,65.57,A,70.43
3680,1046_IEO_ANG_MD,D,72.67,N,48.17,N,74.5
3752,1046_WSI_FEA_XX,D,56,F:S,61.00:41.67,D,60.67
3775,1047_TIE_DIS_XX,D,52.4,D:F,70:64,D,35.5
3873,1048_TAI_ANG_XX,D,60,A,56.2,A,88.43
3875,1048_TAI_DIS_XX,D,60.75,D,63.25,D,51
3899,1048_DFA_DIS_XX,D,71,D,65.33,D,72.5
3917,1048_WSI_DIS_XX,D,53.5,D,66.14,D,65.57
3929,1049_IEO_FEA_MD,D,51.33,F,82.5,F,66.2
3957,1049_TAI_DIS_XX,D,62.29,D,75.2,D,78.62
3999,1049_WSI_DIS_XX,D,58.25,D,92,D:S,67.00:70.67
4002,1050_IEO_HAP_MD,D,74.75,H,83,H,77.5
4014,1050_IEO_DIS_MD,D,56.5,H,61.5,D,61.5
4033,1050_IWW_DIS_XX,D,52.25,A,62.62,D,62
4045,1050_MTI_DIS_XX,D,62,A,64.62,A,38.4
4075,1050_TSI_DIS_XX,D,74.33,A,64.67,A:D,54.5:41.5
4081,1050_WSI_DIS_XX,D,63.4,D,66.33,A:D,53.4:74.0
4103,1051_TIE_DIS_XX,D,61,S,81.33,D,57
4197,1052_IWW_DIS_XX,D,63.8,D,62.57,D,52.33
4209,1052_MTI_DIS_XX,D,66,A,63,A,70
4243,1052_WSI_ANG_XX,D,64.17,A,69,A,73.57
4260,1053_IEO_DIS_MD,D,51.44,D,72.5,D,76.29
4297,1053_IWL_DIS_XX,D,74.33,A,73.4,A,73
4309,1053_DFA_DIS_XX,D,61.67,D,59.8,D,61.33
4313,1053_ITS_ANG_XX,D,50.75,A,78.57,A,75.5
4342,1054_IEO_DIS_MD,D,53,F,52.71,D,60.33
4347,1054_TIE_ANG_XX,D,59.2,A,76.4,A,55
4349,1054_TIE_DIS_XX,D,57.33,F,57.75,D,60
4355,1054_IOM_DIS_XX,D,72.71,D,60,D,72.6
4401,1054_TSI_ANG_XX,D,55.2,A,75.22,D,88.5
4409,1054_WSI_DIS_XX,D,65.75,F,54.67,D,59.4
4424,1055_IEO_DIS_MD,D,55,D,84.7,D,75.8
4425,1055_IEO_DIS_HI,D,65.33,D,90,D,67
4431,1055_TIE_DIS_XX,D,56.4,D,79,D,86.33
4441,1055_IWW_ANG_XX,D,69.2,D,74.25,A,51.25
4461,1055_IWL_DIS_XX,D,64.75,D,58.57,D,57.33
4485,1055_TSI_DIS_XX,D,76.25,D,77.4,D,83.5
